task_id,contributor_id,label,seconds
1107,157,1,11.78
1107,134,0,22.88
1107,16,1,20.97
1107,130,1,32.9
1108,119,0,23.49
1108,144,1,22.94
1108,70,1,23.73
1108,39,1,27.89
1108,42,1,26.26
1109,93,0,23.79
1109,162,0,4.35
1109,197,1,12.53
1109,189,0,1.78
1109,18,0,18.36
1110,32,1,38.61
1110,158,0,28.19
1110,19,0,37.53
1110,195,0,4.86
1110,115,1,37.24
1111,61,1,27.75
1111,96,0,30.43
1111,16,1,25.96
1111,161,0,7.94
1111,159,1,33.36
1112,113,1,26.94
1112,64,1,21.22
1112,135,1,29.62
1112,63,0,28.48
1112,109,0,21.38
1113,38,0,27.89
1113,123,0,26.06
1113,49,1,23.47
1113,83,0,23.3
1113,121,0,25.61
1114,22,0,20.97
1114,90,0,24.06
1114,147,1,24.14
1114,113,1,15.95
1114,164,0,4.4
1115,155,1,25.84
1115,39,0,24.51
1115,35,0,22.35
1115,142,0,23.13
1115,77,0,27.63
1116,192,1,10.02
1116,72,0,12.94
1116,185,0,1.59
1116,133,1,23.47
1116,92,1,24.58
1117,159,1,26.42
1117,73,0,37.04
1117,199,1,7.65
1117,23,1,26.53
1117,187,0,1.7
1118,117,1,30.57
1118,86,1,19.5
1118,15,1,32.99
1118,156,1,31.99
1118,190,1,8.7
1119,150,0,23.17
1119,86,0,15.01
1119,83,0,27.15
1119,81,0,25.4
1119,85,1,19.11
1120,130,0,22.77
1120,189,0,1.5
1120,116,0,22.61
1120,155,0,31.22
1120,142,1,27.69
1121,12,0,29.5
1121,168,0,3.76
1121,190,1,13.75
1121,45,0,29.58
1121,144,1,36.41
1122,79,1,29.3
1122,29,0,30.96
1122,111,0,29.18
1122,16,0,24.58
1122,135,0,26.59
1123,135,0,28.66
1123,122,0,31.68
1123,131,0,25.03
1123,139,0,25.26
1123,90,0,26.22
1124,171,0,7.42
1124,167,0,6.6
1124,195,1,9.95
1124,10,1,24.42
1124,129,0,23.9
1125,186,1,2.05
1125,142,1,25.38
1125,50,0,29.27
1125,175,1,2.15
1125,8,1,10.76
1126,106,1,34.74
1126,58,0,30.88
1126,181,0,1.76
1126,56,0,26.29
1126,166,0,5.98
1127,140,0,34.98
1127,12,1,33.7
1127,44,1,27.46
1127,47,1,36.69
1127,107,1,27.69
1128,83,1,24.46
1128,90,1,29.38
1128,40,1,32.58
1128,53,1,24.05
1128,175,0,1.05
1129,193,1,13.37
1129,87,1,34.47
1129,74,1,34.74
1129,154,1,44.31
1129,100,0,35.48
1130,178,1,1.16
1130,19,0,34.52
1130,119,1,27.7
1130,78,1,24.6
1130,17,0,19.61
1131,61,0,40.33
1131,8,1,33.47
1131,87,1,47.11
1131,53,1,32.39
1131,58,1,29.05
1132,194,1,6.04
1132,165,0,8.97
1132,150,0,36.29
1132,166,0,6.7
1132,34,1,29.17
1133,139,1,23.65
1133,178,1,2.53
1133,36,1,22.53
1133,46,1,15.49
1133,84,1,18.97
1134,44,1,19.11
1134,161,0,9.1
1134,50,1,34.17
1134,104,1,27.78
1134,180,1,1.94
1135,126,1,35.1
1135,148,1,39.08
1135,141,0,33.19
1135,2,1,28.68
1135,140,1,34.4
1136,28,1,30.85
1136,179,1,1.02
1136,137,1,23.21
1136,171,0,4.88
1136,162,0,6.07
1137,50,1,28.07
1137,67,0,33.3
1137,133,0,32.07
1137,12,0,24.68
1137,127,0,27.12
1138,67,1,21.2
1138,169,0,6.01
1138,179,0,1.6
1138,116,1,24.93
1138,76,1,29.54
1139,85,1,28.69
1139,4,1,28.88
1139,99,1,35.07
1139,173,0,6.78
1139,154,0,29.22
1140,199,1,10.39
1140,171,0,6.85
1140,127,1,21.4
1140,187,1,1.57
1140,174,0,5.23
1141,67,0,28.64
1141,178,0,1.23
1141,124,0,36.12
1141,19,0,35.58
1141,137,1,32.46
1142,71,1,25.15
1142,63,1,28.56
1142,79,1,28.58
1142,92,1,24.39
1142,172,0,3.51
1143,126,0,30.33
1143,34,1,39.03
1143,189,1,1.53
1143,177,0,1.72
1143,41,1,22.56
1144,94,1,31.72
1144,59,0,33.39
1144,73,1,40.15
1144,83,0,39.77
1144,44,0,37.66
1145,118,0,31.72
1145,110,0,36.65
1145,171,0,3.41
1145,64,0,21.07
1145,90,0,32.28
1146,189,1,1.63
1146,180,1,1.57
1146,66,0,16.71
1146,98,1,27.04
1146,26,1,25.88
1147,55,0,22.25
1147,78,1,21.95
1147,164,0,7.46
1147,181,1,1.39
1147,66,1,21.68
1148,140,0,28.49
1148,10,1,27.08
1148,106,1,38.33
1148,49,1,35.97
1148,56,1,30.76
1149,5,1,38.8
1149,186,0,1.65
1149,184,1,2.43
1149,181,0,2.74
1149,112,1,35.19
1150,192,0,13.37
1150,3,0,34.98
1150,133,1,40.1
1150,93,0,39.98
1150,136,0,33.82
1151,169,0,6.99
1151,142,0,33.3
1151,102,1,28.59
1151,157,0,31.25
1151,160,0,8.61
1152,109,0,29.05
1152,23,1,19.61
1152,131,0,26.47
1152,50,0,18.63
1152,8,0,34.36
1153,176,0,1.51
1153,69,1,33.19
1153,74,1,38.03
1153,122,0,32.9
1153,82,1,38.65
1154,106,0,26.51
1154,110,1,17.11
1154,195,0,17.74
1154,155,0,23.55
1154,115,0,24.97
1155,43,0,24.83
1155,118,1,33.62
1155,180,0,1.24
1155,92,1,17.38
1155,76,0,19.01
1156,16,0,37.26
1156,131,0,33.21
1156,50,0,35.09
1156,184,1,1.71
1156,34,1,30.26
1157,128,1,20.33
1157,65,0,31.76
1157,10,1,23.72
1157,191,1,2.86
1157,59,1,28.75
1158,90,1,27.6
1158,149,0,32.77
1158,167,0,7.58
1158,71,0,22.79
1158,133,0,25.98
1159,193,1,13.57
1159,183,0,0.97
1159,88,0,27.72
1159,35,0,26.07
1159,73,1,29.02
1160,140,1,31.83
1160,32,1,28.63
1160,167,0,7.19
1160,137,1,33.63
1160,52,0,34.61
1161,49,0,37.58
1161,96,0,28.93
1161,15,1,39.79
1161,29,0,31.99
1161,192,0,13.99
1162,1,0,16.26
1162,123,1,22.15
1162,191,1,14.77
1162,190,1,9.79
1162,104,1,17.03
1163,86,1,32.61
1163,98,1,48.16
1163,2,0,29.12
1163,48,1,36.27
1163,88,1,33.39
1164,193,0,10.05
1164,140,1,29.32
1164,112,1,34.56
1164,72,1,24.6
1164,80,1,16.51
1165,80,1,37.43
1165,19,0,47.64
1165,122,0,33.76
1165,168,0,5.4
1165,35,1,36.5
1166,168,0,4.33
1166,190,1,11.12
1166,132,0,29.35
1166,32,0,28.25
1166,93,0,25.68
1167,24,1,26.54
1167,158,0,23.08
1167,141,0,32.27
1167,60,0,24.95
1167,54,0,36.58
1168,102,1,24.96
1168,176,1,2.83
1168,174,0,6.63
1168,10,1,34.4
1168,93,1,29.6
1169,132,1,16.95
1169,174,0,5.04
1169,133,1,28.91
1169,194,0,13.66
1169,187,1,1.79
1170,23,1,23.21
1170,32,1,32.57
1170,72,1,27.27
1170,148,1,19.74
1170,4,1,30.32
1171,55,1,26.48
1171,98,1,33.75
1171,48,0,32.88
1171,108,1,34.2
1171,135,1,23.8
1172,28,1,33.93
1172,178,0,1.8
1172,143,1,31.45
1172,64,0,29.33
1172,127,0,30.47
1173,68,0,22.82
1173,131,0,20.7
1173,147,0,24.3
1173,4,0,31.2
1173,149,0,25.09
1174,122,0,39.57
1174,144,1,24.77
1174,149,0,33.42
1174,68,0,33.18
1174,170,0,7.91
1175,126,1,21.8
1175,136,0,20.72
1175,193,1,4.94
1175,98,0,29.92
1175,122,0,28.18
1176,109,0,35.79
1176,37,0,27.95
1176,197,0,15.59
1176,40,0,30.71
1176,175,1,2.01
1177,17,1,25.33
1177,148,0,22.23
1177,20,0,30.21
1177,186,1,0.82
1177,189,1,1.68
1178,136,0,26.43
1178,7,0,26.61
1178,81,0,26.64
1178,59,1,28.25
1178,192,1,10.49
1179,122,1,37.64
1179,88,0,35.64
1179,76,1,30.26
1179,164,0,3.3
1179,167,0,5.34
1180,38,0,45.05
1180,51,1,30.29
1180,73,1,37.4
1180,81,0,49.52
1180,36,1,36.64
1181,163,0,5.56
1181,82,0,36.19
1181,78,1,29.21
1181,170,0,1.32
1181,93,1,28.14
1182,137,1,32.72
1182,102,0,23.07
1182,168,0,3.93
1182,96,0,27.77
1182,58,0,27.92
1183,8,0,30.58
1183,72,0,34.78
1183,116,0,39.77
1183,199,0,11.52
1183,81,1,35.47
1184,171,0,9.21
1184,120,0,35.04
1184,100,1,34.27
1184,182,0,1.28
1184,173,0,5.17
1185,91,0,30.94
1185,199,1,12.51
1185,4,0,31.0
1185,198,1,11.26
1185,84,1,28.45
1186,103,0,16.57
1186,133,0,19.86
1186,57,0,19.05
1186,148,0,24.09
1186,177,0,1.91
1187,120,1,26.63
1187,91,0,45.14
1187,104,1,37.98
1187,181,1,0.96
1187,160,0,6.04
1188,5,1,20.37
1188,33,1,16.16
1188,8,1,27.51
1188,172,0,3.71
1188,132,1,27.49
1189,63,0,18.28
1189,129,0,11.69
1189,151,0,21.55
1189,38,0,30.66
1189,9,0,20.32
1190,45,0,16.12
1190,199,0,6.23
1190,133,0,27.92
1190,57,0,16.02
1190,146,0,16.09
1191,167,0,8.41
1191,139,0,25.27
1191,149,0,25.46
1191,112,1,18.87
1191,165,0,7.72
1192,190,0,11.38
1192,18,1,18.8
1192,47,1,15.5
1192,15,0,30.38
1192,6,0,21.41
1193,129,1,20.78
1193,159,1,18.81
1193,198,1,9.33
1193,108,1,33.93
1193,96,1,26.99
1194,119,0,26.26
1194,176,0,1.58
1194,129,1,23.5
1194,83,1,21.43
1194,49,1,31.45
1195,131,1,26.73
1195,89,1,22.63
1195,199,1,11.05
1195,125,1,32.12
1195,66,0,19.08
1196,103,1,20.1
1196,104,1,25.27
1196,114,1,24.46
1196,13,1,26.23
1196,33,1,26.31
1197,190,1,13.54
1197,185,1,1.32
1197,100,0,19.62
1197,31,1,30.01
1197,13,0,29.23
1198,120,1,30.8
1198,133,1,28.53
1198,183,1,1.55
1198,21,1,33.98
1198,123,1,27.33
1199,167,0,2.23
1199,194,0,7.19
1199,22,0,28.26
1199,147,0,33.8
1199,195,0,8.67
1200,4,1,36.46
1200,193,0,8.18
1200,154,0,28.26
1200,39,1,31.8
1200,137,1,31.14
1201,176,0,1.84
1201,123,1,38.36
1201,126,1,44.63
1201,184,0,1.54
1201,80,0,42.31
1202,23,1,29.12
1202,48,1,37.44
1202,88,1,43.87
1202,191,0,11.93
1202,166,0,6.31
1203,125,1,25.88
1203,142,1,23.41
1203,98,1,21.04
1203,107,0,17.86
1203,140,1,17.58
1204,199,0,13.89
1204,11,1,29.57
1204,188,0,1.64
1204,158,1,28.91
1204,133,1,30.53
1205,52,1,33.11
1205,163,0,2.79
1205,153,1,45.02
1205,67,0,40.27
1205,82,1,35.94
1206,157,1,24.32
1206,138,1,18.54
1206,73,1,23.84
1206,175,0,1.33
1206,119,1,12.51
1207,21,1,23.03
1207,124,1,21.82
1207,5,1,25.93
1207,138,1,15.03
1207,33,1,25.37
1208,51,0,31.66
1208,131,0,30.61
1208,118,1,28.44
1208,104,0,34.88
1208,67,0,35.77
1209,171,0,4.0
1209,158,1,24.9
1209,35,1,34.2
1209,4,1,20.47
1209,42,1,27.01
1210,95,1,36.33
1210,20,1,22.35
1210,13,1,39.5
1210,39,1,28.15
1210,162,0,2.36
1211,178,0,1.31
1211,49,1,27.83
1211,27,1,33.5
1211,106,0,26.6
1211,127,1,28.09
1212,181,0,1.41
1212,31,0,38.9
1212,193,0,10.03
1212,120,1,21.22
1212,44,0,39.52
1213,80,1,30.96
1213,71,0,34.29
1213,163,0,3.66
1213,156,1,31.82
1213,30,1,27.61
1214,58,1,35.66
1214,172,0,1.54
1214,76,0,35.62
1214,27,1,25.82
1214,45,0,32.44
1215,8,0,28.5
1215,151,0,21.63
1215,30,0,19.34
1215,139,1,18.42
1215,197,0,14.32
1216,183,1,1.7
1216,162,0,6.67
1216,87,0,16.51
1216,160,0,7.66
1216,44,1,30.69
1217,4,1,27.65
1217,91,0,30.7
1217,32,1,31.54
1217,177,1,1.81
1217,10,1,34.08
1218,77,1,18.8
1218,22,1,22.92
1218,36,1,18.79
1218,12,1,24.91
1218,62,1,30.76
1219,0,1,32.15
1219,173,0,0.46
1219,176,1,1.61
1219,141,0,35.97
1219,90,1,22.86
1220,67,0,29.45
1220,77,1,31.37
1220,157,1,27.09
1220,99,1,28.29
1220,171,0,3.48
1221,35,1,21.14
1221,175,1,1.48
1221,64,1,25.57
1221,20,1,31.03
1221,63,1,16.75
1222,21,1,31.68
1222,89,0,34.79
1222,98,1,25.0
1222,48,0,28.33
1222,143,1,27.23
1223,174,0,4.7
1223,126,1,29.85
1223,88,1,23.61
1223,47,1,18.68
1223,179,0,1.91
1224,7,0,19.2
1224,100,0,22.99
1224,58,0,23.91
1224,101,0,28.11
1224,62,0,21.74
1225,157,1,26.65
1225,34,1,33.29
1225,171,0,6.26
1225,146,1,33.19
1225,44,1,32.67
1226,113,0,36.67
1226,79,0,36.79
1226,39,1,36.28
1226,137,0,36.8
1226,67,1,40.81
1227,0,1,34.38
1227,102,0,18.86
1227,196,0,8.86
1227,58,1,28.69
1227,148,1,30.98
1228,143,0,24.77
1228,35,1,32.51
1228,187,1,1.15
1228,99,0,29.77
1228,199,1,5.86
1229,8,0,24.99
1229,153,0,32.9
1229,10,0,33.45
1229,107,1,27.85
1229,16,0,28.73
1230,74,0,22.65
1230,128,0,25.31
1230,166,0,4.6
1230,173,0,3.88
1230,101,0,34.44
1231,71,1,27.99
1231,127,1,17.87
1231,74,1,22.87
1231,58,0,23.53
1231,112,1,18.86
1232,178,0,1.93
1232,14,1,32.78
1232,131,1,28.15
1232,87,1,27.0
1232,11,1,28.45
1233,74,1,25.02
1233,125,1,29.28
1233,190,0,14.87
1233,181,0,0.98
1233,54,0,31.26
1234,149,1,30.14
1234,161,0,4.62
1234,189,1,1.36
1234,2,1,32.15
1234,168,0,4.28
1235,86,0,32.1
1235,97,0,31.74
1235,151,1,33.15
1235,146,0,35.82
1235,36,0,30.33
1236,61,0,28.38
1236,60,1,29.73
1236,57,0,27.81
1236,20,0,33.12
1236,93,1,26.8
1237,77,0,18.17
1237,146,0,36.54
1237,94,0,33.73
1237,133,0,32.48
1237,82,0,31.96
1238,95,0,40.75
1238,14,1,36.76
1238,6,0,42.96
1238,113,0,42.91
1238,2,0,37.44
1239,158,1,22.79
1239,5,1,24.33
1239,114,0,28.5
1239,197,0,10.93
1239,131,0,21.49
1240,173,0,3.9
1240,196,1,12.49
1240,157,1,33.98
1240,170,0,5.04
1240,120,1,29.98
1241,6,1,22.96
1241,118,1,27.23
1241,156,0,24.97
1241,38,1,23.34
1241,5,0,22.72
1242,109,1,43.22
1242,34,1,35.92
1242,159,0,34.12
1242,135,1,28.27
1242,99,1,37.62
1243,104,1,16.08
1243,107,0,28.13
1243,51,0,28.07
1243,178,1,1.59
1243,55,1,33.9
1244,164,0,5.49
1244,47,1,29.65
1244,112,1,31.14
1244,31,1,19.92
1244,50,1,21.99
1245,197,1,14.72
1245,92,1,23.07
1245,159,1,30.61
1245,164,0,5.4
1245,27,0,28.07
1246,92,1,30.3
1246,45,1,15.81
1246,141,1,35.08
1246,150,1,19.01
1246,180,0,1.61
1247,1,0,24.17
1247,14,0,21.6
1247,112,0,23.66
1247,10,0,27.16
1247,155,0,31.34
1248,176,1,1.14
1248,85,1,40.23
1248,9,1,45.05
1248,142,0,37.17
1248,170,0,2.67
1249,26,1,31.46
1249,164,0,7.22
1249,190,0,14.29
1249,83,1,21.81
1249,169,0,3.47
1250,39,0,13.83
1250,67,0,25.48
1250,38,0,30.98
1250,199,0,12.14
1250,63,0,26.27
1251,120,1,31.72
1251,25,0,29.03
1251,160,0,6.84
1251,87,0,34.19
1251,23,0,21.5
1252,25,0,31.28
1252,188,1,1.15
1252,175,0,1.0
1252,111,1,19.56
1252,65,1,25.96
1253,82,0,14.98
1253,162,0,8.18
1253,88,1,23.92
1253,40,1,21.4
1253,102,1,10.31
1254,173,0,3.02
1254,68,1,34.22
1254,197,1,9.55
1254,196,1,10.92
1254,137,1,30.9
1255,108,1,26.6
1255,66,0,30.8
1255,133,0,19.62
1255,101,0,25.2
1255,165,0,6.34
1256,37,0,38.56
1256,96,0,28.4
1256,168,0,6.38
1256,176,0,2.12
1256,36,0,20.13
1257,198,0,10.87
1257,12,1,25.61
1257,116,1,35.9
1257,48,1,29.89
1257,75,1,42.31
1258,90,1,31.43
1258,85,1,40.55
1258,93,0,27.49
1258,199,1,11.02
1258,124,1,45.95
1259,138,1,34.66
1259,70,0,34.74
1259,113,0,44.0
1259,93,0,30.74
1259,114,1,31.92
1260,152,0,30.71
1260,171,0,3.37
1260,109,0,32.22
1260,192,1,7.21
1260,105,0,23.24
1261,183,1,1.24
1261,83,1,26.27
1261,29,1,28.2
1261,182,1,1.33
1261,70,1,32.01
1262,49,0,17.51
1262,56,0,17.98
1262,102,1,31.14
1262,93,0,32.82
1262,6,0,25.53
1263,109,1,32.29
1263,47,1,28.69
1263,156,0,36.13
1263,79,1,32.36
1263,102,1,36.03
1264,25,0,28.07
1264,131,1,36.58
1264,97,0,34.94
1264,186,1,2.09
1264,196,1,11.06
1265,121,0,23.34
1265,77,0,24.86
1265,44,1,24.47
1265,157,0,31.73
1265,125,0,32.48
1266,151,0,47.37
1266,116,1,35.81
1266,134,1,49.32
1266,51,0,41.52
1266,182,1,2.25
1267,35,0,36.06
1267,59,1,30.68
1267,160,0,8.54
1267,186,1,1.43
1267,36,0,24.36
1268,69,1,28.7
1268,61,1,34.87
1268,143,1,40.07
1268,169,0,4.92
1268,17,1,25.94
1269,152,0,17.84
1269,10,0,29.62
1269,88,0,27.41
1269,93,0,32.02
1269,140,0,26.85
1270,157,1,26.04
1270,57,0,17.26
1270,125,0,31.95
1270,109,0,30.85
1270,48,0,26.82
1271,170,0,4.64
1271,37,1,20.61
1271,108,0,27.67
1271,65,0,26.55
1271,27,0,18.0
1272,30,1,30.17
1272,162,0,6.52
1272,120,1,24.27
1272,17,1,27.38
1272,19,1,21.76
1273,180,0,0.63
1273,170,0,7.85
1273,178,0,1.53
1273,40,1,19.59
1273,157,1,32.83
1274,84,1,22.01
1274,20,1,25.93
1274,156,0,17.57
1274,143,1,19.25
1274,141,1,31.72
1275,88,1,26.6
1275,16,1,32.59
1275,130,1,12.99
1275,1,0,29.91
1275,192,1,7.25
1276,48,0,41.28
1276,83,1,34.37
1276,23,1,30.61
1276,43,0,40.68
1276,146,0,26.61
1277,167,0,11.1
1277,132,1,28.29
1277,17,1,28.61
1277,150,1,38.42
1277,72,1,35.95
1278,53,0,26.61
1278,143,0,17.88
1278,56,0,26.72
1278,109,0,32.47
1278,42,0,21.23
1279,117,1,34.22
1279,104,0,36.27
1279,111,0,27.54
1279,186,0,1.55
1279,8,1,20.37
1280,104,0,26.4
1280,30,1,25.7
1280,12,1,26.34
1280,159,1,31.23
1280,66,1,31.74
1281,142,1,35.36
1281,76,1,30.91
1281,70,0,25.93
1281,174,0,3.27
1281,139,1,32.36
1282,189,0,1.14
1282,15,0,22.12
1282,41,0,30.03
1282,46,0,32.08
1282,1,1,31.85
1283,188,1,0.96
1283,107,1,14.8
1283,143,1,19.32
1283,75,1,25.79
1283,30,1,19.26
1284,169,0,2.71
1284,117,0,35.61
1284,137,0,31.76
1284,71,0,24.71
1284,183,1,1.72
1285,130,1,41.57
1285,42,0,42.65
1285,35,1,31.74
1285,136,1,27.94
1285,100,0,32.13
1286,3,0,22.65
1286,176,1,2.46
1286,196,1,10.02
1286,181,1,2.1
1286,128,1,15.46
1287,18,0,32.6
1287,99,0,34.7
1287,124,1,33.95
1287,22,0,36.32
1287,172,0,5.22
1288,76,0,31.9
1288,128,0,32.29
1288,73,0,29.67
1288,158,0,17.39
1288,173,0,0.3
1289,16,1,27.14
1289,121,1,27.61
1289,0,0,29.23
1289,174,0,7.17
1289,178,1,1.53
1290,109,0,42.86
1290,194,0,8.12
1290,107,1,31.79
1290,17,0,41.12
1290,33,0,51.73
1291,141,1,19.89
1291,50,1,18.55
1291,130,1,30.41
1291,197,1,5.98
1291,152,1,14.25
1292,38,1,31.94
1292,0,1,25.92
1292,196,0,8.91
1292,60,1,35.25
1292,55,0,39.73
1293,94,1,29.19
1293,199,0,18.55
1293,142,0,34.85
1293,100,0,31.19
1293,62,0,36.68
1294,192,0,12.54
1294,66,1,29.62
1294,55,1,20.67
1294,137,1,30.08
1294,96,1,27.77
1295,48,1,45.98
1295,106,1,45.79
1295,13,1,43.85
1295,47,0,40.7
1295,160,0,3.1
1296,131,0,28.4
1296,180,0,1.54
1296,178,0,2.06
1296,137,0,25.98
1296,1,0,13.99
1297,161,0,9.54
1297,119,0,34.13
1297,51,0,18.03
1297,65,1,29.96
1297,174,0,8.0
1298,178,1,0.83
1298,154,1,43.09
1298,20,0,34.31
1298,91,1,26.52
1298,132,1,35.89
1299,123,1,26.93
1299,170,0,6.41
1299,49,0,40.72
1299,63,0,30.93
1299,93,1,42.08
1300,56,1,40.28
1300,9,1,43.16
1300,123,1,43.31
1300,143,1,29.5
1300,139,0,34.7
1301,189,0,1.67
1301,65,0,42.24
1301,1,0,35.28
1301,78,0,38.26
1301,148,0,35.04
1302,153,1,29.89
1302,71,0,26.28
1302,6,1,26.53
1302,158,1,33.85
1302,131,1,34.46
1303,167,0,7.72
1303,25,1,24.02
1303,17,1,33.22
1303,149,1,35.68
1303,142,1,33.19
1304,99,1,9.26
1304,45,1,25.09
1304,107,1,20.01
1304,175,0,1.91
1304,166,0,4.74
1305,151,1,19.76
1305,109,0,17.38
1305,99,1,25.63
1305,190,1,6.61
1305,39,1,27.4
1306,99,0,21.93
1306,26,0,21.2
1306,21,0,17.55
1306,156,1,16.61
1306,47,0,31.81
1307,161,0,4.2
1307,82,0,31.61
1307,12,1,32.68
1307,15,0,27.94
1307,149,1,19.24
1308,192,1,11.29
1308,84,0,18.65
1308,20,0,33.78
1308,136,0,33.31
1308,170,0,7.65
1309,68,1,25.44
1309,136,1,26.41
1309,78,1,22.14
1309,113,1,21.85
1309,57,1,22.43
1310,157,0,31.92
1310,89,1,27.33
1310,83,1,32.45
1310,184,1,1.67
1310,135,1,26.46
1311,179,0,2.25
1311,133,1,29.97
1311,173,0,7.57
1311,170,0,3.95
1311,3,1,28.88
1312,20,0,38.03
1312,188,0,1.71
1312,131,1,23.32
1312,132,1,21.16
1312,91,1,30.75
1313,79,0,36.08
1313,150,1,33.29
1313,186,0,1.77
1313,68,1,23.67
1313,142,1,28.76
1314,96,0,27.06
1314,27,1,23.65
1314,114,1,33.32
1314,107,1,31.39
1314,146,1,29.8
1315,125,0,22.95
1315,117,0,18.47
1315,92,1,24.53
1315,32,0,20.81
1315,0,1,26.3
1316,32,1,15.73
1316,147,0,21.66
1316,193,0,12.05
1316,40,1,23.15
1316,81,1,21.94
1317,198,1,5.83
1317,7,1,28.58
1317,121,1,34.07
1317,140,1,19.95
1317,163,0,6.28
1318,112,0,24.74
1318,156,0,21.54
1318,43,0,18.14
1318,142,0,19.61
1318,77,0,12.89
1319,3,1,18.05
1319,91,0,31.5
1319,84,0,23.11
1319,75,0,15.27
1319,148,0,28.95
1320,50,0,29.66
1320,80,1,29.73
1320,98,0,31.81
1320,179,0,1.56
1320,136,1,33.8
1321,127,1,25.9
1321,159,1,24.52
1321,163,0,5.7
1321,143,1,18.21
1321,156,1,21.16
1322,194,1,8.81
1322,196,1,14.89
1322,29,1,31.73
1322,17,1,31.0
1322,141,1,34.33
1323,128,1,33.86
1323,182,1,0.44
1323,156,1,33.52
1323,109,0,24.47
1323,193,0,4.9
1324,2,1,25.8
1324,121,1,30.37
1324,88,1,29.0
1324,13,0,33.04
1324,35,1,30.33
1325,163,0,4.36
1325,59,0,24.51
1325,6,0,19.9
1325,29,0,22.82
1325,180,1,1.55
1326,42,1,23.92
1326,159,0,28.71
1326,122,1,23.28
1326,99,1,40.45
1326,199,0,10.95
1327,97,0,25.94
1327,17,0,35.27
1327,41,0,31.44
1327,189,0,1.77
1327,30,0,30.66
1328,101,1,36.78
1328,147,1,36.3
1328,87,1,34.22
1328,137,1,25.92
1328,154,1,34.01
1329,158,0,27.47
1329,23,1,19.92
1329,51,0,29.02
1329,107,0,22.22
1329,183,1,0.97
1330,44,1,25.91
1330,195,1,11.45
1330,90,1,25.89
1330,5,1,35.59
1330,185,0,0.63
1331,112,0,27.84
1331,159,1,31.46
1331,83,1,39.99
1331,111,0,19.28
1331,60,1,36.29
1332,193,1,9.76
1332,190,1,12.67
1332,18,0,34.19
1332,40,0,20.94
1332,25,1,24.61
1333,174,0,7.45
1333,12,1,8.63
1333,132,1,20.89
1333,109,1,14.8
1333,91,1,25.13
1334,172,0,7.7
1334,138,1,31.38
1334,30,1,28.64
1334,106,1,40.19
1334,25,1,29.14
1335,79,1,43.68
1335,145,0,23.89
1335,118,1,41.25
1335,132,0,38.69
1335,191,1,11.08
1336,87,1,29.96
1336,60,1,27.51
1336,116,1,34.34
1336,13,1,23.49
1336,68,1,27.44
1337,137,0,31.9
1337,128,0,29.81
1337,139,0,31.94
1337,119,0,30.23
1337,84,1,35.9
1338,40,1,25.37
1338,45,1,30.05
1338,83,1,25.32
1338,76,1,26.02
1338,90,1,26.19
1339,91,0,41.6
1339,114,0,37.13
1339,42,0,35.23
1339,66,0,30.12
1339,128,0,37.8
1340,4,1,22.62
1340,124,0,16.02
1340,80,0,17.99
1340,52,1,28.31
1340,132,1,17.18
1341,54,1,30.86
1341,117,1,39.37
1341,104,0,40.86
1341,1,0,27.66
1341,179,0,1.25
1342,141,0,34.27
1342,180,0,0.64
1342,191,1,15.41
1342,162,0,5.96
1342,154,0,24.25
1343,187,0,2.08
1343,172,0,6.05
1343,170,0,1.81
1343,177,1,0.9
1343,93,1,29.78
1344,167,0,6.88
1344,95,0,29.39
1344,127,1,25.7
1344,142,0,26.49
1344,25,1,30.69
1345,18,1,39.71
1345,36,0,28.68
1345,152,1,30.67
1345,96,1,26.93
1345,194,0,11.47
1346,83,1,40.22
1346,86,1,24.7
1346,7,1,36.59
1346,140,1,34.22
1346,30,1,31.87
1347,138,1,34.05
1347,166,0,7.71
1347,146,0,22.41
1347,131,1,32.8
1347,140,1,31.07
1348,77,1,23.17
1348,5,0,19.93
1348,132,1,19.87
1348,15,0,18.66
1348,174,0,7.62
1349,74,1,38.27
1349,42,1,34.56
1349,147,1,35.66
1349,97,1,40.81
1349,178,0,2.21
1350,66,1,27.87
1350,166,0,3.64
1350,7,1,27.16
1350,49,0,25.59
1350,10,0,29.91
1351,188,1,1.53
1351,161,0,9.15
1351,147,0,37.67
1351,53,0,31.57
1351,92,0,23.81
1352,139,0,22.77
1352,70,1,22.44
1352,76,1,29.52
1352,102,1,19.15
1352,149,0,27.87
1353,195,0,12.75
1353,7,1,21.87
1353,121,0,20.12
1353,199,0,10.95
1353,106,1,21.46
1354,73,0,22.73
1354,159,0,24.09
1354,84,0,20.33
1354,195,1,11.3
1354,152,1,23.75
1355,142,0,36.35
1355,14,1,31.29
1355,185,1,1.17
1355,98,0,29.38
1355,199,1,15.59
1356,41,1,37.46
1356,54,1,30.87
1356,17,1,35.75
1356,94,1,34.69
1356,39,1,37.78
1357,187,1,1.41
1357,107,0,34.23
1357,121,0,24.33
1357,79,0,20.15
1357,11,1,19.85
1358,156,0,35.48
1358,198,0,13.63
1358,49,1,35.95
1358,175,0,0.7
1358,69,0,25.01
1359,161,0,5.87
1359,40,1,39.57
1359,29,0,34.44
1359,191,1,21.15
1359,25,1,48.0
1360,171,0,4.83
1360,6,0,17.72
1360,153,1,13.91
1360,86,0,16.68
1360,134,0,12.24
1361,157,0,41.2
1361,47,1,38.04
